belotn@DESKTOP-QPKGRAU:~/.local/bin$ python3.10 -X importtime docling --to md quiz4_practice_part2.pdf 2>&1 | head -50
import time:        94 |         94 |                                                               torch.distributed.nn.jit.templates
import time:        88 |        181 |                                                             torch.distributed.nn.jit.templates.remote_module_template
import time:       143 |        324 |                                                           torch.distributed.nn.jit.instantiator
import time:       820 |       1354 |                                                         torch.distributed.nn.api.remote_module
import time:       117 |       1714 |                                                       torch.distributed.nn
import time:         9 |       1722 |                                                     torch.distributed.nn.functional
import time:       121 |       1843 |                                                   torch.distributed._shard.sharded_tensor.reshard
import time:       849 |       5562 |                                                 torch.distributed._shard.sharded_tensor.api
import time:       122 |        122 |                                                   torch.distributed._shard.sharded_tensor._ops.misc_ops
import time:        96 |         96 |                                                     torch.distributed._shard.sharded_tensor._ops._common
import time:       429 |        525 |                                                   torch.distributed._shard.sharded_tensor._ops.tensor_ops
import time:        68 |         68 |                                                     torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops
import time:       112 |        112 |                                                     torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops._common
import time:       160 |        340 |                                                   torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding
import time:       120 |        120 |                                                   torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding_bag
import time:       180 |        180 |                                                   torch.distributed._shard.sharded_tensor._ops.binary_cmp
import time:       216 |        216 |                                                   torch.distributed._shard.sharded_tensor._ops.init
import time:       178 |       1678 |                                                 torch.distributed._shard.sharded_tensor._ops
import time:       252 |       7832 |                                               torch.distributed._shard.sharded_tensor
import time:        75 |         75 |                                               torch.distributed._shard.sharder
import time:       320 |        320 |                                                 torch.distributed._shard.sharding_plan.api
import time:        86 |        405 |                                               torch.distributed._shard.sharding_plan
import time:       263 |       8574 |                                             torch.distributed._shard.api
import time:        92 |       8666 |                                           torch.distributed._shard
import time:         6 |       8671 |                                         torch.distributed._shard.sharded_tensor
import time:        13 |       8684 |                                       torch.distributed._shard.sharded_tensor.api
